,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,CO2_SIGMA,FC,SC,FC_SSITC_TEST,H2O,H2O_SIGMA,H_inst_af,H_SSITC_TEST,SH,LE_inst_af,LE_SSITC_TEST,SLE,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,VPD_PI,P_RAIN,PPFD_IN,Rn_inst_af,SW_IN,SW_OUT,LW_IN,LW_OUT,MO_LENGTH,TAU,TAU_SSITC_TEST,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WD,WS,WS_MAX,ZL,FETCH_70,FETCH_90,FETCH_MAX,G_inst_af,G_1_2_1,G_1_3_1,G_1_4_1,TS_1_1_1,TS_1_2_1,SWC_1_1_1,SWC_1_2_1,CH4,FCH4,FCH4_SSITC_TEST,SCH4,FETCH_80,WTD,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
53,53,1,1,LC08_016041_20190123,-81.95101266624945,27.383479553108,2019-01-23 15:55:36.903000064,0.0110625,0.0203025,0.0462624999999999,0.048105,0.2256449999999999,0.1537325,0.0758524999999999,297.39675632,21824.0,0.10224251,0.6485479452054794,0.3258795618595729,0.3441809369951534,297.39675632,0.5870404812250888,0.9558704048122508,0.9719372335880428,-81.95106162559784,27.38357619024968,-0.6485479474067688,0.6485479474067688,1,1,-0.6597188382078465,-297.39675632,297.39675632,298.2157200581685,-298.2157200581685,298.2157200581685,0.7026006971417272,1.5891939022927952,24.567030075427024,423.96205043922026,595.8301390035095,0.7026006971417272,2.820903052913992,1.5891939022927952,325.817525567475,422.38824967802987,39.87854181000097,0.0207605000437802,0.5447757503693235,128.67057916281274,11.328590936754496,1.222474719630526,13.412241783679884,0.0207605000437802,0.5447757503693235,0.6269517908462733,0.2615204453468323,-76.76702880859375,0.3742376281255146,1.810068416089761,253.83912870521613,0.6636148664566551,1,-81.95101266624945,27.383479553108,77.08657648523837,23.067352994543697,56.33635302181541,3.307077938776538,146.17552549534057,27.10837508944134,-81.05347059042268,0.7732544541358948,142480,293.54122976,231674,27.06767671480988,-81.6352556890399,0.3441000878810882,396.772942651861,55.01640148094627,305.38125104,51.33354028030563,2019-01-23 15:55:36.903000064+00:00,2019-01-23 16:00:00+00:00,2019-01-23,55.046128412193966,50.329314395833336,14.21639451426054,12.998214583333334,19.861833435,92.7680083125,9.578645898333336,3.643651951045502,201901231100.0,201901231130.0,371.707,1.935173611,-10.9712,0.0397,0.0,16.7997,0.383261317,107.383,0.0,2.12834,153.281,0.0,-0.0643,101.921,57.84514,23.92,26.911,0.630645701,12.4814,0.0,1245.0403,406.5836,594.24,102.3439,363.0894,448.4019,-206.756,-0.472,0.0,0.630593,1.655433478,1.521341513,0.7759085,137.375,4.95803,12.0989,-0.01,44.1694,66.1737,24.1585,43.67413,13.86375,7.706052,2.081563,16.55634,16.27283,19.05513,18.84995,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2019-01-23 11:00:00,2019-01-23 11:00:00-05:00,2019-01-23
54,54,0,0,LC08_016041_20190208,-81.95101266624945,27.383479553108,2019-02-08 15:55:34.468000000,0.0169199999999999,0.0260499999999999,0.0551725,0.0553099999999999,0.2622475,0.1962749999999999,0.09755,301.08821792000003,21824.0,0.122027165,0.6516536375302112,0.3698661109254272,0.3796751298838309,301.08821792000003,0.7060470549880745,0.9570604705498807,0.9723299552814606,-81.95106162559784,27.38357619024968,-0.6516536474227905,0.6516536474227905,1,1,-0.6523691008758112,-301.08821792000003,301.08821792000003,301.9363324110536,-301.9363324110536,301.9363324110536,0.7043261482960903,1.9270313440295208,29.343164663631544,445.961618113821,642.8576462938482,0.7043261482960903,2.8191815156832782,1.9270313440295208,344.64006588319205,448.29131572872586,49.965202761702045,0.0253436830321076,0.1411255000271321,102.92336356102687,24.365391147403805,2.126357321352259,51.77422989065942,0.0253436830321076,0.1411255000271321,0.2176555494866029,0.5065439939498901,-150.81768798828125,0.4370877084751635,2.437894881811638,295.40274940599693,0.7416103031900707,0,-81.95101266624945,27.383479553108,92.57077901309164,23.057255190256694,68.35428415337317,0.8380766621135332,164.76805997800034,27.667116696261385,-82.42524235843779,0.8169047236442566,259773,297.73855832000004,475446,28.124810666270413,-81.476124360764,0.310193657875061,409.5971350372303,67.00756742240549,307.7328488,69.13869884817805,2019-02-08 15:55:34.468000+00:00,2019-02-08 16:00:00+00:00,2019-02-08,58.96038728187774,52.300762041666665,42.26244025114442,37.48886214583333,15.831534916666667,121.51450973125002,15.89335062708335,4.460147281561184,201902081100.0,201902081130.0,379.9,2.728379897,-9.26835,-0.0845,0.0,16.7536,0.712296219,162.716,0.0,1.02609,177.689,0.0,-3.28909,102.057,55.06072,24.72,27.598,0.942036624,13.959,0.0,1510.453,524.4124,742.1693,114.796,363.3145,466.2754,-7.6638,-0.0691,0.0,0.241418,0.923979978,1.062911097,0.302820079,19.9672,1.08628,4.48386,-0.270101,43.4893,65.1549,23.7865,67.82943,26.18656,14.75169,1.886496,18.73188,17.48247,31.0909,26.93354,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2019-02-08 11:00:00,2019-02-08 11:00:00-05:00,2019-02-08
55,55,1,1,LC08_016041_20190224,-81.95101266624945,27.383479553108,2019-02-24 15:55:31.288999936,0.0205499999999999,0.03133,0.0668599999999999,0.0746425,0.2890325,0.2367825,0.1213925,303.77819966,21824.0,0.1411602075,0.5895098645768887,0.3568616680399158,0.3723449214114105,303.77819966,0.6803916497953888,0.9568039164979538,0.9722452924443248,-81.95106162559784,27.38357619024968,-0.5895098447799683,0.5895098447799683,1,1,-0.6242685642434164,-303.77819966,303.77819966,304.5961483556932,-304.5961483556932,304.5961483556932,0.7051194358642374,2.4174344039524764,36.276176601617536,461.9898338807169,699.6872864549023,0.7051194358642374,3.4923094459911934,2.4174344039524764,357.8119548231504,481.2853297776786,64.64276932523747,0.0243208434374855,0.4521534949656554,119.94207938814094,13.06276440354928,1.3466195575872175,16.159698339595938,0.0243208434374855,0.4521534949656554,0.5367734253621674,0.3340752124786377,-100.4113998413086,0.4401439158450959,2.653812906687984,296.7004810643002,0.7121223543319884,1,-81.95101266624945,27.383479553108,104.67138934557728,26.64769726980666,69.2216552209438,2.697449628233127,194.4322742216012,27.97432658719132,-80.76836874373274,0.8309473991394043,279731,300.56526086,478097,27.3026611450233,-81.36069243480314,0.3443393111228943,424.17024127624046,82.20706956695088,311.95068548,75.26213403367123,2019-02-24 15:55:31.288999936+00:00,2019-02-24 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ONA,,,2019-02-24
56,56,0,0,LC08_016041_20190312,-81.95101266624945,27.383479553108,2019-03-12 15:55:25.602999808,,,,,,,,,,,,,,,,,,-81.95106162559784,27.38357619024968,,,1,1,,,,,,,0.7229997334754656,2.069294939327881,31.354398453035905,,775.9118628855867,0.7229997334754656,3.2418239505565607,2.069294939327881,350.375494910623,,,,,,,,,,,,0.3231175243854522,-96.7711181640625,,,,,0,-81.95101266624945,27.383479553108,,25.388481633120985,63.83119413293932,2.0739045364323085,117.73523831195344,27.298760365092942,-81.2912526352789,0.8806445002555847,124005,299.49200258,227294,26.712696253773505,-81.825088259431,0.3085422813892364,393.5305765763572,88.71350574112924,312.29248748,,2019-03-12 15:55:25.602999808+00:00,2019-03-12 16:00:00+00:00,2019-03-12,31.31290627569266,29.114774260869567,25.27346980747902,23.499299673913043,14.192274181875,66.578956125,-0.2273919916576048,-4.199694140046677,201903121200.0,201903121230.0,376.911,2.027722301,-6.75864,-0.014,0.0,22.0795,0.297566217,86.1842,0.0,1.08751,75.0172,0.0,-0.0124,101.806,82.79014,22.49,25.965,0.629726925,4.67388,0.0,563.6981,255.2603,330.2647,52.87608,423.8326,445.961,-23.3327,-0.0954,0.0,0.283184,0.9005998,0.777385361,0.315436206,349.631,1.94856,5.93698,-0.0887,47.8295,71.6573,26.1604,37.30495,20.57382,8.073688,2.959187,22.77285,20.89438,24.22184,24.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2019-03-12 12:00:00,2019-03-12 12:00:00-04:00,2019-03-12
57,57,1,1,LC08_016041_20190328,-81.95101266624945,27.383479553108,2019-03-28 15:55:22.384000000,,,,,,,,,,,,,,,,,,-81.95106162559784,27.38357619024968,,,1,1,,,,,,,0.7501231648586764,1.3348157030015102,20.97079009126598,,857.8412336906522,0.7501231648586764,2.73347601447682,1.3348157030015102,329.6528651175862,,,,,,,,,,,,0.2868263721466064,-84.83261108398438,,,,,1,-81.95101266624945,27.383479553108,151.4549014315621,22.54760683310404,48.83217178172279,3.807887753219751,264.0981929531156,28.02848847814004,-81.3585052962367,0.8841078281402588,239955,295.76294276,384192,27.926402463081708,-82.43686052260477,0.2660954296588897,543.8792528794241,97.18560255016163,307.8524795,,2019-03-28 15:55:22.384000+00:00,2019-03-28 16:00:00+00:00,2019-03-28,90.6631011802522,81.77409529166667,76.41114761433383,68.91946541666667,17.5001925625,178.460235,10.266481729166683,-6.114206357086019,201903281200.0,201903281230.0,378.48,2.356093354,-13.8487,-0.065,0.0,11.8694,0.620274896,300.067,0.0,0.767926,254.676,0.0,0.607636,101.914,39.02383,24.69,27.289,0.823528992,18.9064,0.0,1909.999,730.1058,998.329,148.265,352.222,472.1802,-49.9337,-0.363,0.0,0.553284,1.482332621,1.884308892,0.726709708,40.5564,3.91284,10.4907,-0.0415,41.9218,62.8065,22.9292,99.72736,56.60161,33.12057,11.74651,22.20581,19.41023,22.37382,22.65169,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2019-03-28 12:00:00,2019-03-28 12:00:00-04:00,2019-03-28
58,58,0,0,LC08_016041_20190413,-81.95101266624945,27.383479553108,2019-04-13 15:55:17.404000000,,,,,,,,,,,,,,,,,,-81.95106162559784,27.38357619024968,,,1,1,,,,,,,0.7339608684201882,2.245490536450379,33.845341675255526,,877.6815684300456,0.7339608684201882,3.988288655823245,2.245490536450379,355.2790778766,,,,,,,,,,,,0.2639397382736206,-79.40779876708984,,,,,0,-81.95101266624945,27.383479553108,,28.924738809178017,56.30210674876226,2.49420845477067,239.76515131428687,28.11869531062085,-82.26747292495973,0.8929272890090942,168089,300.85579256,316118,26.573693662999496,-81.7361311691368,0.3036050796508789,483.7456564135426,111.69677257572486,314.87992862,,2019-04-13 15:55:17.404000+00:00,2019-04-13 16:00:00+00:00,2019-04-13,98.09393820205844,86.09187433333334,49.26818307403817,43.240085,28.717575594375003,171.14315604166666,13.093621113958314,-4.936540828804958,201904131200.0,201904131230.0,376.317,3.332420586,-16.2948,0.0651,0.0,22.3957,0.754548794,270.431,0.0,0.999341,314.578,0.0,-1.52812,101.214,52.04587,30.51,34.383,1.049009056,20.8912,0.0,1895.201,734.6514,967.1118,145.7994,424.5674,511.2285,-31.2418,-0.241,0.0,0.457548,1.180936069,1.049895233,0.523288639,166.525,3.32857,8.31761,-0.0663,46.8303,70.1603,25.6138,92.5328,51.53233,30.01892,13.76312,25.98362,23.61421,14.60618,16.53869,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2019-04-13 12:00:00,2019-04-13 12:00:00-04:00,2019-04-13
59,59,1,1,LC08_016041_20190429,-81.95101266624945,27.383479553108,2019-04-29 15:55:13.676999936,0.0273424999999999,0.0382599999999999,0.0816,0.0876775,0.3178525,0.292635,0.1602775,309.58541564,21824.0,0.1630579625,0.5675905605010726,0.3695886394545807,0.381282232504721,309.58541564,0.7117528034985993,0.957117528034986,0.9723487842515454,-81.95106162559784,27.38357619024968,-0.5675905346870422,0.5675905346870422,1,1,-0.5914407845738855,-309.58541564,309.58541564,310.15406636732223,-310.15406636732223,310.15406636732223,0.7541384692773256,1.5482345637888404,23.98797254902305,498.50589835171945,925.8866353785816,0.7541384692773256,4.05101558430467,1.5482345637888404,356.15105421758506,617.2859653758395,102.73004409918036,0.0255736218981021,0.3466652146348488,181.51799322098933,14.829519895444344,2.356121708531745,21.07700390284412,0.0255736218981021,0.3466652146348488,0.4471453254068627,0.2774643003940582,-83.7005615234375,0.4967351468308202,4.401810947938762,333.0379280556698,0.6472336908092962,1,-81.95101266624945,27.383479553108,189.9887279009848,29.194899153722748,38.21843020765827,2.056606381815992,307.1106027448066,28.425555073554865,-82.16819650499664,0.8823937177658081,262261,301.66244528,513513,27.523730370628293,-82.3580842869218,0.3587664663791656,512.0206486687623,123.8758454727123,318.23300624,124.8353584835433,2019-04-29 15:55:13.676999936+00:00,2019-04-29 16:00:00+00:00,2019-04-29,105.1438922747254,94.92449845833332,59.97700364338985,54.147576875,26.390394266666664,180.69024033333332,5.227770733333344,-10.821049851448578,201904291200.0,201904291230.0,373.579,3.356323996,-13.7927,-0.0224,0.0,18.555,0.718183626,232.988,0.0,1.74484,266.045,0.0,-0.998307,101.684,46.46433,29.29,32.797,1.054741675,21.7448,0.0,-9999.0,677.8793,1028.537,210.4009,405.7655,546.0222,-35.9034,-0.241,0.0,0.455635,1.14246663,1.481897432,0.514536685,96.5392,2.97047,8.57013,-0.0577,47.3076,70.8754,25.8749,87.63118,54.88523,22.64132,17.78015,25.88217,23.46524,12.40531,13.70161,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2019-04-29 12:00:00,2019-04-29 12:00:00-04:00,2019-04-29
60,60,0,0,LC08_016041_20190515,-81.95101266624945,27.383479553108,2019-05-15 15:55:23.536000000,,,,,,,,,,,,,,,,,,-81.95106162559784,27.38357619024968,,,1,1,,,,,,,0.7422872825158904,2.1369736102358976,32.311197200225656,,921.5332388942196,0.7422872825158904,3.576527024335464,2.1369736102358976,355.60809842710046,,,,,,,,,,,,0.461807370185852,-139.08580017089844,,,,,0,-81.95101266624945,27.383479553108,,27.053409478984594,59.749964020835485,0.4373992891924452,257.8550386855069,28.11877970226257,-82.25831154708838,0.8570228219032288,130737,301.17708644,190548,27.926402463081708,-82.43686052260477,0.2907485365867615,585.7885641280349,121.88617347982428,315.02690348,,2019-05-15 15:55:23.536000+00:00,2019-05-15 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ONA,,,2019-05-15
61,61,0,0,LC08_016041_20190702,-81.95101266624945,27.383479553108,2019-07-02 15:55:43.533999872,,,,,,,,,,,,,,,,,,-81.95106162559784,27.38357619024968,,,1,1,,,,,,,0.7305274284009565,2.736980082295194,40.79371367210389,,896.4841682296707,0.7305274284009565,4.685492275404881,2.736980082295194,379.19462068681145,,,,,,,,,,,,0.2741895318031311,-83.817626953125,,,,,0,-81.95101266624945,27.383479553108,,31.74049552061935,58.4139279593346,1.682961272083456,285.90328447951924,27.197630641067267,-81.97431489254448,0.8475890755653381,268075,305.69229086,507488,27.929141600169192,-82.43384810354647,0.0827067643404007,519.8605237333452,132.0705805788207,323.45232278000003,,2019-07-02 15:55:43.533999872+00:00,2019-07-02 16:00:00+00:00,2019-07-02,109.78811237541616,100.05209435714286,32.064525567626106,29.221041041666663,12.62064940625,150.39125620833332,8.497471403273778,-4.0820311409589465,201907021200.0,201907021230.0,375.729,3.113547347,-10.7268,0.0835,0.0,26.024,1.104136581,177.175,0.0,0.477997,348.672,0.0,-2.27865,101.329,51.10258,33.51,37.708,0.966740917,25.2387,0.0,1549.6677,714.2346,973.5676,146.6139,449.4386,562.1576,-9.33293,-0.0804,0.0,0.265516,1.048365394,0.902025499,0.325969324,288.176,1.67803,5.41118,-0.221795,44.2488,66.2928,24.2019,49.76936,39.72638,40.98936,13.96574,32.77236,31.8555,9.698846,8.963487,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2019-07-02 12:00:00,2019-07-02 12:00:00-04:00,2019-07-02
62,62,1,1,LC08_016041_20190718,-81.95101266624945,27.383479553108,2019-07-18 15:55:46.039000064,0.0175799999999999,0.0309174999999999,0.0716724999999999,0.06444,0.29071,0.23593,0.134565,309.00777026000003,21824.0,0.14051096,0.6371110798254259,0.3913436385255648,0.3968952815295563,309.00777026000003,0.7687830668265695,0.9576878306682656,0.9725369841205276,-81.95106162559784,27.38357619024968,-0.6371110677719116,0.6371110677719116,1,1,-0.6044373003663258,-309.00777026000003,309.00777026000003,309.78126429421826,-309.78126429421826,309.78126429421826,0.721451773958107,3.2188850875571706,47.60658542494608,495.0905408435538,879.3401989147227,0.721451773958107,4.190507752825781,3.2188850875571706,361.9213263953635,607.3003725032272,90.28191649442992,0.0279189804719062,0.1757894427703132,80.53390587582247,23.79576392519329,1.6794349700868167,41.56486286486441,0.0279189804719062,0.1757894427703132,0.2508855287040702,0.2126769572496414,-64.20390319824219,0.6507912774811869,4.87541559850147,436.4845501329749,0.844233982481948,1,-81.95101266624945,27.383479553108,161.38557862555916,29.782873896718755,76.81372467063409,1.0326706976120676,260.31426348348504,27.30095878227684,-81.01505815624807,0.8713081479072571,126939,301.88461658,240819,26.72592467387371,-81.92019527448483,0.4344285726547241,440.14815084158,120.03772832480097,325.80733856,138.26678637350167,2019-07-18 15:55:46.039000064+00:00,2019-07-18 16:00:00+00:00,2019-07-18,140.4172594050742,128.55594480434783,30.96672906999529,28.35091020833333,11.195015264583333,188.1414346125,20.039564335235507,5.5624308728471945,201907181200.0,201907181230.0,375.006,3.143729623,-12.1803,-0.0166,0.0,27.1457,1.484434167,106.502,0.0,0.873511,431.75,0.0,-1.86297,101.584,57.48775,32.21,36.361,0.70712163,20.3978,0.0,1867.719,730.5107,1039.561,139.4681,442.4256,532.8004,-14.7169,-0.0779,1.0,0.26065,1.129809719,1.027496959,0.283901391,136.271,0.844546,5.08087,-0.140654,48.699,72.96,26.636,42.6788,31.93554,35.91858,13.91044,31.5559,30.76658,14.20692,14.02908,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2019-07-18 12:00:00,2019-07-18 12:00:00-04:00,2019-07-18
63,63,0,0,LC08_016041_20190803,-81.95101266624945,27.383479553108,2019-08-03 15:55:53.135000064,,,,,,,,,,,,,,,,,,-81.95106162559784,27.38357619024968,,,1,1,,,,,,,0.7210732536935167,3.1640474810247188,46.8313256196753,,872.3492456266954,0.7210732536935167,3.7669896476555,3.1640474810247188,352.78376119965503,,,,,,,,,,,,0.2706726491451263,-81.18826293945312,,,,,0,-81.95101266624945,27.383479553108,,27.94111468393585,83.99405830578695,1.6573433838757208,197.194729837702,27.22392527549107,-82.04603933064422,0.8898664712905884,73457,299.95001726,135495,26.712696253773505,-81.825088259431,0.3595953583717346,444.9370561646522,106.40097304414344,314.4663482,,2019-08-03 15:55:53.135000064+00:00,2019-08-03 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-ONA,,,2019-08-03
64,64,1,1,LC08_016041_20190819,-81.95101266624945,27.383479553108,2019-08-19 15:55:58.265000192,,,,,,,,,,,,,,,,,,-81.95106162559784,27.38357619024968,,,1,1,,,,,,,0.7213331364296134,3.0312155738634097,44.953431141937976,,863.0287530488516,0.7213331364296134,4.142762497255128,3.0312155738634097,349.22472044257563,,,,,,,,,,,,1.4800773859024048,-442.8362426757813,,,,,1,-81.95101266624945,27.383479553108,,29.58356471840857,73.16894405295508,1.1639818942236153,229.23682988033823,27.23975003147609,-81.2744329829906,0.8601437211036682,145134,299.19805286,299664,27.877533793685863,-81.09620709952691,0.1523386538028717,716.215395176777,89.72969052467249,304.23621434,,2019-08-19 15:55:58.265000192+00:00,2019-08-19 16:00:00+00:00,2019-08-19,127.53224413250037,118.85965770833332,27.101498281676307,25.25851270833333,17.047902464583334,162.34307566666666,1.177002785416672,-9.33856921209334,201908191200.0,201908191230.0,368.59,3.335153627,-12.9747,-0.11884,0.0,28.1713,1.420256102,122.633,0.0,0.160656,401.146,0.0,-0.231468,101.526,61.43961,31.68,36.475,0.756558656,17.9554,0.0,1749.335,719.3452,966.1514,128.5621,440.2043,523.2404,-19.3253,-0.103,0.0,0.299189,0.880214747,0.860738636,0.319948433,83.9367,1.65776,5.05949,-0.107113,49.4154,74.0333,27.0278,57.0335,37.73505,26.31315,9.545963,30.30401,29.15815,34.53969,34.89969,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2019-08-19 12:00:00,2019-08-19 12:00:00-04:00,2019-08-19
65,65,0,0,LC08_016041_20191006,-81.95101266624945,27.383479553108,2019-10-06 15:56:11.318000128,,,,,,,,,,,,,,,,,,-81.95106162559784,27.38357619024968,,,1,1,,,,,,,0.7195193581780619,2.34505940448627,35.252984096681345,,780.1926887136052,0.7195193581780619,4.130376888464556,2.34505940448627,357.94189012930525,,,,,,,,,,,,0.1856298148632049,-55.873817443847656,,,,,0,-81.95101266624945,27.383479553108,,29.53153562641424,56.77591822275648,3.0890345894565354,135.61810891061614,27.860823426486046,-82.27695210280145,0.8627923130989075,115094,300.99593138,207239,26.75188444088666,-81.56651224402704,0.3212723433971405,414.2418152516164,97.63464355123118,317.63143472,,2019-10-06 15:56:11.318000128+00:00,2019-10-06 16:00:00+00:00,2019-10-06,67.22867438215746,67.6251068,31.028580232547245,31.2115488125,12.791765104166666,107.01402916666666,-4.614391550000011,-4.034990552204722,201910061200.0,201910061230.0,386.995,4.968907243,-8.05472,0.0163,0.0,26.7133,0.750422722,192.003,0.0,0.626727,299.381,0.0,-0.752798,101.124,65.99053,29.43,34.85,1.159417957,13.9257,0.0,1199.8007,422.8424,770.6804,88.31175,429.2428,495.8375,-45.6017,-0.247,0.0,0.463005,1.246073834,1.665502927,0.535711676,74.3999,2.98817,8.68025,-0.0454,46.3974,69.5118,25.3771,21.11454,6.491936,3.502363,-1.608828,27.77544,27.22475,1.696256,1.242667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2019-10-06 12:00:00,2019-10-06 12:00:00-04:00,2019-10-06
66,66,1,1,LC08_016041_20191022,-81.95101266624945,27.383479553108,2019-10-22 15:56:12.800000000,0.0194225,0.0248674999999999,0.0558325,0.0449424999999999,0.29566,0.1962749999999999,0.09931,306.8270735,21824.0,0.129907565,0.7360999992660066,0.454590783529623,0.4473889263950559,306.8270735,0.9765526328617078,0.959765526328617,0.9732226236884436,-81.95106162559784,27.38357619024968,-0.7361000180244446,0.7361000180244446,1,1,-0.6823118558717469,-306.8270735,306.8270735,307.01578975934,-307.01578975934,307.01578975934,0.7002688574213957,2.903823100575072,43.15243598041439,482.3062798235407,713.0188111672654,0.7002688574213957,4.036989663747578,2.903823100575072,372.8396202786189,495.9246081786608,56.95781105342966,0.0370801225356862,0.2706877277826577,83.4693581166179,18.939640598592938,1.3717806213289947,26.992963965125583,0.0370801225356862,0.2706877277826577,0.3516550443810303,0.3945468068122864,-119.76031494140624,0.5286113666508879,2.9964348962860914,355.49743900861324,0.8098504063103313,1,-81.95101266624945,27.383479553108,103.67851760599056,29.134808051730232,71.93040712121675,1.5393141169911737,201.00930400337256,27.40037169535168,-81.82254933287787,0.8633407354354858,294592,303.53893826,535471,27.251637821649624,-82.5356515382886,0.2613276243209839,431.97549878145054,85.89730221369176,313.39308992,84.97889365867356,2019-10-22 15:56:12.800000+00:00,2019-10-22 16:00:00+00:00,2019-10-22,95.4571106509095,94.67472835714288,25.351537778754672,25.143752375,17.578601183541668,137.24499789583334,-0.1520840198511983,-1.142251717372499,201910221200.0,201910221230.0,396.258,4.060688078,-8.1357,0.0605,0.0,29.9338,1.036970391,86.4489,0.0,1.6793,238.477,0.0,-2.73458,101.165,69.80891,30.44,35.649,0.721046462,13.1002,0.0,1055.2031,590.1833,699.1423,118.0989,422.3895,505.6075,-31.5879,-0.113,0.0,0.313897,0.897933739,1.075955389,0.37663643,240.075,2.19537,7.67246,-0.0655,45.0674,67.5191,24.6496,44.25908,20.14432,18.12856,4.660881,28.26886,27.11422,5.860692,5.739384,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,FL,GRA,22.3,1268.0,27.3836,-81.9509,25.0,US-ONA,2019-10-22 12:00:00,2019-10-22 12:00:00-04:00,2019-10-22
