,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,ALB,CO2,FC,FC_SSITC_TEST,FETCH_70,FETCH_90,FETCH_MAX,G_inst_af,G_2_1_1,H_inst_af,H2O,H_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,LW_IN,LW_OUT,MO_LENGTH,Rn_inst_af,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_6_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_2_6_1,SW_IN,SW_OUT,TAU,TAU_SSITC_TEST,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD_PI,V_SIGMA,WD,WS,WS_MAX,W_SIGMA,ZL,PPFD_IN_PI_F,TA_2_1_1,TA_1_1_2,SWC_1_5_1,TS_1_5_1,VPD_PI_F,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
87,87,0,0,LC08_022032_20160617,-88.19843614118707,40.06454726138122,2016-06-17 16:29:01.414000128,0.0288275,0.03133,0.0740374999999999,0.033255,0.5796525000000001,0.1903625,0.0779699999999999,302.59898276,21824.0,0.21064003,0.8914844409637669,0.8845920965932363,0.7364459759683532,302.59898276,7.011123666922817,0.98,0.98,-88.19840197779757,40.06464303573559,-0.8914844393730164,0.8914844393730164,1,1,-0.7734782542183605,-302.59898276,302.59898276,304.5864192215238,-304.5864192215238,304.5864192215238,0.7515085233956774,1.7563807823970206,26.3789959080704,465.8852807645805,908.505507526654,0.7515085233956774,3.334394130151632,1.7563807823970206,348.9316394754725,593.2056060874569,38.07510511372761,0.1882143859504798,0.6125663369454379,161.3595870428679,9.826934684727062,1.3627198052178926,11.92795562073111,0.1882143859504798,0.6125663369454379,0.7265198336102456,0.2996613085269928,-89.91004180908203,0.5841386939236348,4.841926284884336,393.7709139308613,0.7093303524849843,0,-88.19843614118707,40.06454726138122,191.72822254985311,25.863412116501426,52.67466033828307,2.824920092997757,331.2513660496716,39.51932948043322,-86.54162258877676,0.9102233052253724,566602,300.03888578,856604,39.58056949035118,-87.33558549519474,0.3533943891525268,473.8407314105341,114.25649515779352,313.72805588,137.31702943931975,2016-06-17 16:29:01.414000128+00:00,2016-06-17 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-06-17
88,88,1,1,LC08_023032_20160608,-88.19843614118707,40.06454726138122,2016-06-08 16:35:10.933000192,0.0206599999999999,0.0236849999999999,0.065265,0.0298174999999999,0.5536650000000001,0.1796924999999999,0.07676,301.89828866,21824.0,0.198320195,0.8977947067821227,0.8422351130997647,0.7252274494511909,301.89828866,7.011123666922817,0.98,0.98,-88.19840197779757,40.06464303573559,-0.8977947235107422,0.8977947235107422,1,1,-0.7891037758712617,-301.89828866,301.89828866,303.93262359499505,-303.93262359499505,303.93262359499505,0.7677835908911574,1.1618199300804175,18.16019697496376,461.5850553879101,929.0184244692164,0.7677835908911574,2.5146846213750043,1.1618199300804175,339.44139801915145,615.8428240407469,36.27874517909476,0.1767141658244021,0.3495115837537675,105.27885807015036,15.151609783528034,1.3672889477962968,20.90535599239704,0.1767141658244021,0.3495115837537675,0.4553419565790672,0.2517171502113342,-75.13776397705078,0.703130242265393,5.779158567434843,474.2852207915018,0.8183482001214891,1,-88.19843614118707,40.06454726138122,198.4810512570365,21.18031563020564,46.2014170765138,1.6263958917606147,350.3064988755147,39.53350204698506,-89.26850588291963,0.9142977595329284,558844,298.50077678,799268,40.28249853306193,-88.96765840916417,0.2475725561380386,493.9074181262526,128.8578983573293,320.1915317,163.89693697245215,2016-06-08 16:35:10.933000192+00:00,2016-06-08 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-06-08
89,89,2,2,LC08_023032_20160624,-88.19843614118707,40.06454726138122,2016-06-24 16:35:16.832000000,0.0292949999999999,0.0308624999999999,0.0750825,0.0326499999999999,0.6278600000000001,0.1972924999999999,0.0779699999999999,303.55944638,21824.0,0.224982325,0.9011370001968178,0.9345181040214848,0.7693298635944543,303.55944638,7.011123666922817,0.98,0.98,-88.19840197779757,40.06464303573559,-0.9011369943618774,0.9011369943618774,1,1,-0.7863765528474949,-303.55944638,303.55944638,305.64129140034106,-305.64129140034106,305.64129140034106,0.7434534960213074,2.100968963416584,31.142345132106858,471.8284704977168,896.4751165936149,0.7434534960213074,3.353052110137076,2.100968963416584,354.4558680325777,570.3223407319466,35.82482061811218,0.2264194182673148,0.2736399517451752,104.5575627799518,17.397854462733537,1.5685948460168646,26.70174451954029,0.2264194182673148,0.2736399517451752,0.3840869790387072,0.3356931507587433,-101.03309631347656,0.6384488177370745,4.2276023223095205,429.9399573338826,0.8043815755072471,2,-88.19843614118707,40.06454726138122,147.46959704819088,25.95774259284068,62.65840477291879,1.2284553697954508,289.4816915370112,40.14331794687323,-89.83940278617551,0.9196023344993592,314893,300.96858722,417787,39.59006048922329,-88.88678598154044,0.474889874458313,486.8142776090763,115.96851365364356,317.24861648,119.894801860698,2016-06-24 16:35:16.832000+00:00,2016-06-24 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-06-24
90,90,0,0,LC08_022032_20160719,-88.19843614118707,40.06454726138122,2016-07-19 16:29:17.452000000,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7280738446489063,2.7617865468358365,40.27703139411491,,859.9534671243982,0.7280738446489063,3.751450509155313,2.7617865468358365,359.02374215582256,,,,,,,,,,,,0.4187148213386535,-126.23039245605467,,,,,0,-88.19843614118707,40.06454726138122,,27.870172387305885,73.61916517613045,1.0057156882984128,264.36551272442244,40.44550041123438,-88.27023054079874,0.9382044672966005,263633,301.47103616,355404,40.99460025809714,-86.49588952526106,0.385588139295578,510.8274900061692,114.61631705508492,314.78764208,,2016-07-19 16:29:17.452000+00:00,2016-07-19 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-07-19
91,91,1,1,LC08_023032_20160710,-88.19843614118707,40.06454726138122,2016-07-10 16:35:25.118000128,0.022035,0.025115,0.0667774999999999,0.0321825,0.552235,0.1768325,0.0741474999999999,301.47103616,21824.0,0.1984849475,0.8898646943323908,0.8350407121535934,0.7193527861732221,301.47103616,7.011123666922817,0.98,0.98,-88.19840197779757,40.06464303573559,-0.8898646831512451,0.8898646831512451,1,1,-0.7842450677490359,-301.47103616,301.47103616,303.6289790339075,-303.6289790339075,303.6289790339075,0.748481333664031,1.822808549327763,27.297247518232457,458.9776194313896,892.4783356506591,0.748481333664031,3.114195817406549,1.822808549327763,350.98322641016426,600.320762504722,37.16368639487462,0.1709751009251165,0.2682530981067257,107.70015938271894,17.665362234619987,1.6271646737388608,27.23794853967357,0.1709751009251165,0.2682530981067257,0.3753233294959215,0.5014570951461792,-150.62974548339844,0.675017903017279,5.62754873881905,455.4569167271284,0.8087564483311023,1,-88.19843614118707,40.06454726138122,195.6240641453692,24.71391498717508,58.5322393389433,1.2541336988424532,338.1303630392788,39.94421393472578,-87.88446965653722,0.9390445351600648,370081,300.3841058,619353,39.612343227942375,-89.38045027071756,0.6389381289482117,524.2489602001673,90.00855576992929,308.85737738,159.59728223290827,2016-07-10 16:35:25.118000128+00:00,2016-07-10 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-07-10
92,92,2,2,LC08_023032_20160726,-88.19843614118707,40.06454726138122,2016-07-26 16:35:29.911000064,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7411733739146353,2.039371230659726,30.29086058129713,,867.4563249466934,0.7411733739146353,3.5058989896151203,2.039371230659726,342.69377229680305,,,,,,,,,,,,0.2734907865524292,-81.60169219970703,,,,,2,-88.19843614118707,40.06454726138122,,26.713736631319783,58.16970873092979,2.532960468310644,244.0810735244929,39.700885210483136,-87.8925527784753,0.9378610253334044,270384,298.37089202,389479,40.71356531510721,-89.42102492130766,0.5103004574775696,509.6561711225917,109.39909993153157,317.24861648,,2016-07-26 16:35:29.911000064+00:00,2016-07-26 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-07-26
93,93,0,0,LC08_022032_20160804,-88.19843614118707,40.06454726138122,2016-08-04 16:29:20.416000000,0.015655,0.0219524999999999,0.058335,0.0357299999999999,0.4766925,0.1749899999999999,0.0737074999999999,306.36905882,21824.0,0.17527822,0.8605447653059731,0.7222127138263088,0.653327785583588,306.36905882,3.0528606252249566,0.98,0.98,-88.19840197779757,40.06464303573559,-0.860544741153717,0.860544741153717,1,1,-0.7819364425193097,-306.36905882,306.36905882,308.52072454865095,-308.52072454865095,308.52072454865095,0.7324273317966546,2.365867965062176,34.80412613168481,489.5406320046153,844.9907020869861,0.7324273317966546,4.10753564833663,2.365867965062176,363.4441287906614,563.5168501188617,46.99484817998482,0.1179731945656412,0.1123297212249243,169.6352742186249,21.725139224254097,3.193838871618283,65.04657896558334,0.1179731945656412,0.1123297212249243,0.2158851058739093,0.5325782299041748,-161.11758422851562,0.5165656795982209,4.260556458360791,346.886727720252,0.671581706913041,0,-88.19843614118707,40.06454726138122,177.50817548165617,29.435227913757547,57.59823328667269,0.5527463542499261,300.05359989729726,39.78438291202289,-86.58156069771013,0.958349108695984,401031,302.52378632,740887,40.77294303326697,-86.37492393240302,0.7244359254837036,549.9413283574382,82.99692364037185,313.77590816,120.82938115911205,2016-08-04 16:29:20.416000+00:00,2016-08-04 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-08-04
94,94,1,1,LC08_023032_20160811,-88.19843614118707,40.06454726138122,2016-08-11 16:35:31.569999872,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7231474119846836,2.759885106080884,40.25074718924793,,823.0545851340804,0.7231474119846836,4.3707877878497206,2.759885106080884,363.75470492995976,,,,,,,,,,,,0.1919893622398376,-58.04132080078125,,,,,1,-88.19843614118707,40.06454726138122,,30.518061493142863,63.14388252280382,2.988145556054413,263.1234648772201,39.71303755785348,-87.96165637739409,0.942672610282898,327250,302.3152871,477196,40.5217226112967,-89.58230801692225,0.2888037860393524,431.67651763005136,112.79869815506304,319.90441802,,2016-08-11 16:35:31.569999872+00:00,2016-08-11 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-08-11
95,95,2,2,LC08_023032_20160827,-88.19843614118707,40.06454726138122,2016-08-27 16:35:39.260000000,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7222767988634234,2.5107080010096707,36.80629483868624,,789.4289701972915,0.7222767988634234,3.0925613576719773,2.5107080010096707,361.3321621729963,,,,,,,,,,,,0.540573000907898,-163.1370849609375,,,,,2,-88.19843614118707,40.06454726138122,,24.597186147972742,81.18539005802249,2.1388948457700336,172.42303252127522,41.057337536966976,-88.11413459656698,0.9323462247848512,199811,301.785494,306561,40.228878256054784,-88.54791444310247,0.6900328397750854,524.602835867837,75.52671199542156,309.00777026000003,,2016-08-27 16:35:39.260000+00:00,2016-08-27 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-08-27
96,96,0,0,LC08_022032_20160905,-88.19843614118707,40.06454726138122,2016-09-05 16:29:31.280999936,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7232341008768511,2.2601986580174653,33.34342655044376,,767.1922820554875,0.7232341008768511,3.954494385840866,2.2601986580174653,348.79517300627776,,,,,,,,,,,,0.2825857698917389,-84.53848266601562,,,,,0,-88.19843614118707,40.06454726138122,,28.77765335656102,57.15518692124447,4.089286471057527,236.72208305633248,40.33249471667007,-86.17310938282488,0.8886843323707581,518268,299.16045464,673267,40.38352817197347,-86.91470333991266,0.463660180568695,485.9663263645485,90.40154984097632,311.48925278,,2016-09-05 16:29:31.280999936+00:00,2016-09-05 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-09-05
97,97,1,1,LC08_022032_20160921,-88.19843614118707,40.06454726138122,2016-09-21 16:29:33.059000064,0.02198,0.030945,0.05817,0.0655399999999999,0.2565,0.213215,0.1092374999999999,306.82023746,21824.0,0.12622328,0.5929698174139859,0.3367538942018583,0.3484501970707022,306.82023746,0.6006912447377946,0.956006912447378,0.9719822811076348,-88.19840197779757,40.06464303573559,-0.5929698348045349,0.5929698348045349,1,1,-0.630279340261226,-306.82023746,306.82023746,308.7234716927095,-308.7234716927095,308.7234716927095,0.721069320634026,1.937434412065248,28.88175634470933,480.3746690028523,714.4356499798595,0.721069320634026,3.5192059954485018,1.937434412065248,330.78952633766323,460.1196436316175,68.09892891660382,0.0212646354745366,0.3022202436074904,215.6135055928307,15.638774272673643,2.927714464751425,24.17662031709748,0.0212646354745366,0.3022202436074904,0.405396361526578,0.2158747017383575,-63.71787643432617,0.2627484707688666,1.891414976041632,176.40720912218293,0.4499946112552375,1,-88.19843614118707,40.06454726138122,117.58296324249864,26.77818723976196,55.05316865710596,1.8298385438240827,205.96752418159784,39.31706035234309,-86.52415292352018,0.8529416918754578,197185,295.16137124,259827,40.01027192099827,-88.17636085865516,0.2633602023124695,364.78899789119055,81.35108827698681,313.49563052,53.64052872054068,2016-09-21 16:29:33.059000064+00:00,2016-09-21 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-09-21
98,98,2,2,LC08_023032_20160912,-88.19843614118707,40.06454726138122,2016-09-12 16:35:43.351000064,0.0221724999999999,0.0267099999999999,0.0534675,0.0555574999999999,0.2874375,0.1910775,0.0937,300.2986553,21824.0,0.128941985,0.6760448403037946,0.4081079511354617,0.4126003119828706,300.2986553,0.8293001688874166,0.958293001688874,0.9727366905573284,-88.19840197779757,40.06464303573559,-0.6760448217391968,0.6760448217391968,1,1,-0.6863202358428301,-300.2986553,300.2986553,302.34510438805984,-302.34510438805984,302.34510438805984,0.7356628140769054,1.5717092896778797,23.826224629198723,441.87041562940857,759.3054896877258,0.7356628140769054,2.847053214246884,1.5717092896778797,340.87990119455134,546.1915407277182,60.291781718542616,0.0304951920147338,0.4856817534294364,186.90766095448487,11.857054088246104,1.883916787925912,15.044139563090608,0.0304951920147338,0.4856817534294364,0.5872287051993978,0.4154384434223175,-123.72186279296876,0.4425741834389765,3.078054827301852,298.9920980546908,0.6153369959770749,2,-88.19843614118707,40.06454726138122,140.80747691281502,23.220080977332323,55.20477389789975,2.824756533982393,250.1653083531346,39.30206305480733,-88.03672660118266,0.9096868634223938,538554,297.81033674,769450,39.76716117639227,-89.11785994109425,0.258056491613388,420.0220347398002,82.51621102790219,306.19815782,87.29363490228053,2016-09-12 16:35:43.351000064+00:00,2016-09-12 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-09-12
99,99,0,0,LC08_022032_20161007,-88.19843614118707,40.06454726138122,2016-10-07 16:29:36.196000000,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7142034203466685,1.714744176785174,25.80344020431444,,646.9897929611533,0.7142034203466685,2.716009929539088,1.714744176785174,333.20344798092145,,,,,,,,,,,,0.3413899540901184,-100.88298034667967,,,,,0,-88.19843614118707,40.06454726138122,,22.442036376357155,63.13467996327132,4.002719889318113,151.96465308951656,40.18182811519012,-87.45975112798723,0.8500449657440186,319557,295.50659126,476054,39.98797946060255,-86.81188804807765,0.2181407213211059,371.30659472717167,68.5473306779787,307.82513534,,2016-10-07 16:29:36.196000+00:00,2016-10-07 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-10-07
100,100,1,1,LC08_022032_20161023,-88.19843614118707,40.06454726138122,2016-10-23 16:29:39.825999872,0.03408,0.0428524999999999,0.0640824999999999,0.08732,0.2047999999999999,0.254355,0.1477925,295.633058,21824.0,0.12546626,0.4021634944543337,0.2086936131547321,0.2224662929859112,295.633058,0.2556605386870861,0.9525566053868708,0.9708436797776674,-88.19840197779757,40.06464303573559,-0.4021635055541992,0.4021635055541992,1,1,-0.5233419802330015,-295.633058,295.633058,297.3706358821995,-297.3706358821995,297.3706358821995,0.7130046241975967,1.2151174393374744,18.896944963857383,412.5587804931002,578.7864769703812,0.7130046241975967,2.0691461193030265,1.2151174393374744,318.1505407085818,396.6659209325952,44.26401958369808,0.0104752553810441,0.6371440354670682,223.8621520214423,9.70471873443589,1.8119322343554245,11.467837215933034,0.0104752553810441,0.6371440354670682,0.7299137719717484,0.3423702120780945,-99.99891662597656,0.1893527467014321,0.8851167342619651,128.53974932745476,0.3647532798076291,1,-88.19843614118707,40.06454726138122,68.63662870473777,18.03969353517412,58.72555002286527,4.156226236044571,164.64186411778866,41.14433455790765,-86.97807378157773,0.8273923993110657,527822,292.0783172,789980,39.6418277326942,-87.62257933435934,0.2046420574188232,334.71610596629745,50.44380558833415,299.97736142,25.10191058366933,2016-10-23 16:29:39.825999872+00:00,2016-10-23 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-10-23
101,101,2,2,LC08_023032_20161014,-88.19843614118707,40.06454726138122,2016-10-14 16:35:49.325999872,0.0314675,0.0378749999999999,0.0569325,0.0755775,0.201115,0.227405,0.1324475,291.93817837999995,21824.0,0.1168275475,0.453707635732808,0.2289965286835081,0.242446334939503,291.93817837999995,0.3036550378593581,0.9530365503785936,0.971002061624936,-88.19840197779757,40.06464303573559,-0.4537076354026794,0.4537076354026794,1,1,-0.5587440296844574,-291.93817837999995,291.93817837999995,293.76446681241305,-293.76446681241305,293.76446681241305,0.7288145878358754,1.0129168210296688,16.101863149192656,392.514939373693,630.6677950551205,0.7288145878358754,1.8560389293045427,1.0129168210296688,308.30429836881194,458.2987488822103,42.23845120350892,0.0117200808353839,0.4172035792477909,126.1702204857958,13.921476209281265,1.4468788728355406,17.51342616717901,0.0117200808353839,0.4172035792477909,0.4978613297804133,0.4092664122581482,-118.78104400634766,0.425556348320326,2.12920895083803,289.89007719290555,0.6967501557112533,2,-88.19843614118707,40.06454726138122,86.73736876076048,16.322138580037322,54.57411507037778,2.690505419337582,183.216259299221,39.816094550651535,-89.52239413022946,0.8247168064117432,482951,290.22916838000003,908568,39.76696900835899,-89.12836071010632,0.2354924827814102,369.15156829022857,52.838941215668605,298.64433362,60.38436584576653,2016-10-14 16:35:49.325999872+00:00,2016-10-14 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-10-14
102,102,0,0,LC08_023032_20161115,-88.19843614118707,40.06454726138122,2016-11-15 16:35:49.924999936,0.0363624999999999,0.0460974999999999,0.0684,0.097605,0.188795,0.25738,0.1547224999999999,288.61244492000003,21824.0,0.1247252175,0.3184008379888268,0.1595688369183388,0.1739381993896236,288.61244492000003,0.1471384724891551,0.9514713847248916,0.9704855569592142,-88.19840197779757,40.06464303573559,-0.3184008300304413,0.3184008300304413,1,1,-0.4681078559069965,-288.61244492000003,288.61244492000003,290.4876319037854,-290.4876319037854,290.4876319037854,0.6951164522230352,0.9822059450903712,15.677337192898674,374.3165297245287,473.0751703144756,0.6951164522230352,1.3475467261226526,0.9822059450903712,291.3852599900781,316.9989738898065,25.696030867353084,0.0079748110815129,0.2857090478758115,177.08569511979013,16.92113592114195,2.428973403500152,25.573793116327817,0.0079748110815129,0.2857090478758115,0.3726007362632105,0.4651932716369629,-132.70391845703125,0.1671427178544355,0.501947542994227,114.21724790266327,0.3920909508073851,0,-88.19843614118707,40.06454726138122,36.450585063391145,11.394611139011056,72.88845173603069,1.915307488565522,125.34837166184356,40.12160379014029,-89.02004156015181,0.7450037598609924,507243,285.26620334,864107,40.05669471533243,-88.04209314350484,0.2186610549688339,283.858295576882,29.096457670431715,292.23896414,14.235232319316276,2016-11-15 16:35:49.924999936+00:00,2016-11-15 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2016-11-15
