,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_PI_1,G_inst_af,G_1_1_2,G_1_1_3,H_inst_af,LE_inst_af,SH_1_1_1,WD_1_1_1,WS_1_1_1,WS_MAX_1_1_1,USTAR_1_1_1,ZL_1_1_1,TAU_1_1_1,MO_LENGTH_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_PI_1_1_1,T_SONIC_1_1_1,SWC_1_1_1,TS_1_1_1,TS_1_2_1,Rn_inst_af,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,P_1_1_1,NEE_PI_1_1_1,SC_PI_2,PA_1_1_1,WTD_1_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
10,10,1,1,LC08_014035_20131124,-76.65598305553534,35.79898696626808,2013-11-24 15:42:39.819000064,0.0365,0.0413399999999999,0.0525599999999999,0.0710675,0.1498,0.2286975,0.1603875,281.95072394,21824.0,0.103336735,0.3564693764360985,0.1554558881021675,0.1638286508963158,281.95072394,0.1258193609424902,0.9512581936094248,0.9704152038911102,-76.65593398262045,35.79890987707693,-0.3564693629741668,0.3564693629741668,1,1,-0.4805297489622455,-281.95072394,281.95072394,281.81141984443406,-281.81141984443406,281.81141984443406,0.740213221353607,0.2120057850070923,5.1017574456110175,340.85865467540435,534.9408515093729,0.740213221353607,0.6929130332570674,0.2120057850070923,248.10971220545844,374.8195524703888,14.584635616593935,0.0075343479865416,0.5797880994414134,346.6683052043008,10.061260880648955,2.73534429162666,12.602300890408891,0.0075343479865416,0.5797880994414134,0.6877436804912038,0.4137386381626129,-113.86093139648438,0.0196890989110414,0.0723758641858311,13.566611649494064,0.0376604571483008,1,-76.65598305553534,35.79898696626808,55.17501828254342,1.7459200438234632,30.59630499523873,3.9085247212900303,151.3473969946961,36.39297186561214,-76.49919580268892,0.858971893787384,252434,275.20013444,357822,35.51123250090074,-76.2434551032268,0.0780414044857025,411.125795435417,14.469435824319758,281.92679780000003,2.05257950831017,2013-11-24 15:42:39.819000064+00:00,2013-11-24 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2013-11-24
11,11,0,0,LC08_014035_20140401,-76.65598305553534,35.79898696626808,2014-04-01 15:41:16.868999936,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7560033815244392,0.9820406891118174,16.004563737898742,,823.3076327911984,0.7560033815244392,2.0142327401069475,0.9820406891118174,286.09864491289875,,,,,,,,,,,,0.6249943375587463,-178.52688598632812,,,,,0,-76.65598305553534,35.79898696626808,,17.61249077942579,48.75507529778684,0.6403530326922704,271.6414252724045,37.02415480739335,-76.7168885921125,0.775208055973053,169847,285.64560356,252087,36.802766806681255,-76.3790272529388,0.1647126078605651,562.5432080923812,62.07462971809061,296.16968714,,2014-04-01 15:41:16.868999936+00:00,2014-04-01 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2014-04-01
12,12,1,1,LC08_014035_20140417,-76.65598305553534,35.79898696626808,2014-04-17 15:40:59.214999808,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7686414291189487,0.846367541369302,14.083588414551054,,886.8770032376021,0.7686414291189487,1.3710904638078654,0.846367541369302,259.57420255506594,,,,,,,,,,,,0.9462026953697203,-264.146728515625,,,,,1,-76.65598305553534,35.79898696626808,,11.656287449521326,61.72951848988323,3.24786043882772,252.4702777379508,35.61875935734052,-76.33091058853532,0.7577595710754395,47059,279.16503764000004,15242,35.44420288497756,-76.92064050913183,0.0261365436017513,740.9928070057045,38.82098008034785,286.05576596000003,,2014-04-17 15:40:59.214999808+00:00,2014-04-17 16:00:00+00:00,2014-04-17,68.7575111023121,82.61922776595745,58.04526761689621,69.74736445652174,0.695375,148.37777083333333,-4.684196389145868,20.87961711412502,201404171200.0,201404171230.0,396.223572,9.346632,-0.419278,-0.00286,75.6,55.76,91.8,298.539526,292.405464,0.652616,23.850328,3.898647,10.936345,0.378742,-0.178618,-0.17689,-16.011812,1.481921,1.891257,0.666794,58.827154,14.13652,6.635238559,15.198478,44.3,15.68,14.15,635.7333,1962.108,934.148,135.4703,285.5813,448.5258,0.0,-0.419278,-9999.0,-9999.0,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2014-04-17 12:00:00,2014-04-17 12:00:00-04:00,2014-04-17
13,13,0,0,LC08_014035_20140503,-76.65598305553534,35.79898696626808,2014-05-03 15:40:45.016000000,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7622546555039788,1.1710305676389507,18.680442488070423,,912.0661661283503,0.7622546555039788,2.444160041229624,1.1710305676389507,325.8817702650706,,,,,,,,,,,,0.6160343885421753,-181.9116668701172,,,,,0,-76.65598305553534,35.79898696626808,,20.717395921068224,47.91137028203035,1.0453667568705212,280.9838436249466,35.74703074736639,-76.29986522939257,0.8951734900474548,217934,295.29467402,380091,36.26198225566402,-77.17453938236741,0.2749658226966858,585.479003975577,96.603652749438,305.54873402,,2014-05-03 15:40:45.016000+00:00,2014-05-03 16:00:00+00:00,2014-05-03,113.71741926459772,145.23615631707318,52.61125166017978,67.19336421428572,8.44759574468085,171.3429444375,-49.53417183853976,-3.433322231958364,201405031200.0,201405031230.0,382.327813,13.062647,0.848935,-0.058966,97.5,77.41,95.1,183.998607,341.00313,0.221437,162.157171,2.567397,8.308608,0.228054,-0.503845,-0.062169,-5.676352,1.339435,1.217382,0.373009,47.694419,22.82634,14.53138157,24.537125,45.2,22.18,19.68,642.1733,2041.939,940.7905,130.8633,336.5818,504.3358,0.0,0.848935,-9999.0,-9999.0,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2014-05-03 12:00:00,2014-05-03 12:00:00-04:00,2014-05-03
14,14,1,1,LC08_014035_20140519,-76.65598305553534,35.79898696626808,2014-05-19 15:40:34.896000000,0.049095,0.0533299999999999,0.0731299999999999,0.08204,0.236315,0.27916,0.189015,307.37053868,21824.0,0.142232515,0.484600524571626,0.2903005464480874,0.2827776453983907,307.37053868,0.4074320602596697,0.9540743206025968,0.9713445257988568,-76.65593398262045,35.79890987707693,-0.4846005141735077,0.4846005141735077,1,1,-0.5273473476708301,-307.37053868,307.37053868,307.3551396919681,-307.3551396919681,307.3551396919681,0.7740414517507559,0.9090815417531776,14.971546342633312,482.8522045506312,943.91276431227,0.7740414517507559,2.226715646456753,0.9090815417531776,322.5916555486044,634.5818879525041,99.63606323598236,0.0147017369419549,0.3197070830800033,679.8033783438437,12.40263187229811,7.15981683105079,22.854245240511567,0.0147017369419549,0.3197070830800033,0.4584035698894443,0.5763459801673889,-169.9830780029297,-0.2154690585487503,-1.9544569952322333,-144.8575536273221,-0.2707892031947066,1,-76.65598305553534,35.79898696626808,202.18073231903048,19.212655310881,40.826117299698666,2.013803722511825,330.80631582731064,36.4566947573686,-76.46359704062445,0.9059075713157654,303313,294.9323639,433093,35.915167200260946,-76.4718404218558,0.2459146082401275,587.2996796864062,99.05025937175812,304.91640032,-55.42840038478614,2014-05-19 15:40:34.896000+00:00,2014-05-19 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2014-05-19
15,15,0,0,LC08_014035_20140604,-76.65598305553534,35.79898696626808,2014-06-04 15:40:42.351000064,0.0382599999999999,0.0492324999999999,0.078575,0.0838275,0.265905,0.2663725,0.1770525,309.68453822000004,21824.0,0.1478844525,0.5206193304883018,0.3252252163747285,0.3214143862921566,309.68453822000004,0.5169774966766894,0.9551697749667668,0.9717060257390332,-76.65593398262045,35.79890987707693,-0.5206193327903748,0.5206193327903748,1,1,-0.5438051555968416,-309.68453822000004,309.68453822000004,309.72504567807687,-309.72504567807687,309.72504567807687,0.7417940909755404,2.1280223934537847,32.2303432062629,498.1288792184484,910.089913770588,0.7417940909755404,3.8745156274749375,2.1280223934537847,318.3196279942359,581.4221733671632,96.58751180976752,0.0182671457100377,0.1751733272757507,6113.248092440447,6.721394878078901,32.05996719794177,41.71105382006673,0.0182671457100377,0.1751733272757507,0.3824592674773687,1.9096038341522217,-559.3921508789062,-8.391410455118097,-75.74132150436867,-5628.413430883052,-11.608933678139572,0,-76.65598305553534,35.79898696626808,182.3393207350249,28.42514947862537,54.92357233930267,1.0782276182845434,279.6425436093578,36.52662076405125,-76.31077926913993,0.8523390889167786,223211,292.93624022,240947,35.219309202556204,-76.55376336990282,0.0958610400557518,739.393643907239,73.78217954745203,297.1882571,-2148.0238778638954,2014-06-04 15:40:42.351000064+00:00,2014-06-04 16:00:00+00:00,2014-06-04,72.97498182072195,81.98455236585366,83.42477652039629,93.72449007317071,9.095145833333332,158.12743583333335,-26.67675243902437,-7.367468341118226,201406041200.0,201406041230.0,378.792115,19.908407,0.497428,-0.174048,44.51,73.11,-9999.0,249.244851,179.023107,0.603221,236.693052,1.038678,5.217793,0.220061,-0.758528,-0.056156,-3.770461,1.324454,1.109618,0.381005,41.290933,32.50932,28.7278441,35.636214,40.3,27.71,25.24,544.9437,1950.199,864.9587,125.1751,407.9684,602.8082,0.0,0.497428,-9999.0,-9999.0,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2014-06-04 12:00:00,2014-06-04 12:00:00-04:00,2014-06-04
16,16,1,1,LC08_014035_20140620,-76.65598305553534,35.79898696626808,2014-06-20 15:40:46.857000192,0.0395524999999999,0.046235,0.0812149999999999,0.0753025,0.3079525,0.2676375,0.1632199999999999,299.91241904000003,21824.0,0.1579217875,0.607037090187995,0.4116227472655793,0.3951010750009907,299.91241904000003,0.762076776254979,0.9576207677625498,0.9725148533616416,-76.65593398262045,35.79890987707693,-0.6070370674133301,0.6070370674133301,1,1,-0.5826218787540071,-299.91241904000003,299.91241904000003,300.0270118786462,-300.0270118786462,300.0270118786462,0.7341470304314914,2.5099960053786377,37.63864908614256,439.2931325385808,898.2977030656942,0.7341470304314914,3.791079782696944,2.5099960053786377,325.83029420597,629.165648049653,72.83914845770035,0.0276388756715669,0.2748494432880945,553.0118396632431,13.515593490116231,6.19259888084224,26.584241883219786,0.0276388756715669,0.2748494432880945,0.4123352995568599,1.105045199394226,-325.3507995605469,0.00489541062775,0.0365141277499462,3.3146599287094887,0.0059581197932161,1,-76.65598305553534,35.79898696626808,172.89813546343476,28.05059364210593,66.20794468200421,1.6164302786874378,277.0786607048003,35.868306638464965,-77.0328251652687,0.8815024495124817,69586,294.42307892,55587,35.34563265845237,-76.27557548169274,0.0007977604400366,690.0345701289518,85.32194593847996,301.19417654,1.0355406629884742,2014-06-20 15:40:46.857000192+00:00,2014-06-20 16:00:00+00:00,2014-06-20,118.38227872056387,135.51744123255813,48.90141337996666,55.97961523913043,9.36025,176.8131439583333,-24.044162513355253,0.1692018578027543,201406201200.0,201406201230.0,387.961512,26.549789,3.015633,-0.008768,73.84,63.7,-9999.0,211.334262,368.728248,0.635935,4.20451,2.332841,6.175322,0.369275,-0.135966,-0.159132,-21.034728,1.163357,1.218432,0.466792,69.112703,28.53372,12.03870315,32.433231,42.0,28.97,27.6,664.4585,2016.774,910.1887,125.1698,406.6523,527.2126,0.0,3.015633,-9999.0,-9999.0,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2014-06-20 12:00:00,2014-06-20 12:00:00-04:00,2014-06-20
17,17,0,0,LC08_014035_20140706,-76.65598305553534,35.79898696626808,2014-07-06 15:40:53.584000000,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7570495558715902,1.4622142617356249,22.80326782402044,,918.491134403433,0.7570495558715902,3.308127552885223,1.4622142617356249,341.21840706430856,,,,,,,,,,,,1.312970757484436,-391.9766540527344,,,,,0,-76.65598305553534,35.79898696626808,,25.7298315739746,44.2006615029199,1.2290018649327492,328.68899604288936,36.46835562267887,-76.16615572348009,0.8920505046844482,272169,298.54179302,161522,36.92396232345298,-76.1454394338766,0.0672562643885612,643.206390066176,95.77270286481034,303.01939922,,2014-07-06 15:40:53.584000+00:00,2014-07-06 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2014-07-06
18,18,0,0,LC08_014035_20141010,-76.65598305553534,35.79898696626808,2014-10-10 15:41:16.211000064,0.0352625,0.03683,0.0534399999999999,0.04871,0.263045,0.2081549999999999,0.1151774999999999,306.33829664,21824.0,0.126463135,0.6875110262866675,0.4189241486068112,0.3960585398303675,306.33829664,0.7656504444575805,0.9576565044445756,0.97252664646671,-76.65593398262045,35.79890987707693,-0.6875110268592834,0.6875110268592834,1,1,-0.662290471902302,-306.33829664,306.33829664,306.0950422656581,-306.0950422656581,306.0950422656581,0.7210117420573935,1.5944823254000284,24.6760310833244,478.1872523376567,689.1288954024432,0.7210117420573935,2.874137206734732,1.5944823254000284,331.1800301315291,440.9489525307158,53.7344892651262,0.027787999999949,0.3211905517245961,331.7350398184976,14.046540792958291,3.98690394933776,22.74868934533317,0.027787999999949,0.3211905517245961,0.4428877541623626,0.3675168752670288,-108.50818634033205,0.0824218155392204,0.5166107044752868,55.47942344709202,0.1432782829938839,0,-76.65598305553534,35.79898696626808,101.1257028564784,23.376977503241186,55.47690352651946,1.8878254366733984,198.3029808964447,35.23681446366443,-76.64145993990435,0.8890380859375,175021,295.24682174,365761,35.65166908482891,-76.58396434377576,0.2534475922584533,407.1255104167549,69.9734707642138,307.67816048,14.651079578919132,2014-10-10 15:41:16.211000064+00:00,2014-10-10 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2014-10-10
19,19,1,1,LC08_014035_20141026,-76.65598305553534,35.79898696626808,2014-10-26 15:41:15.864999936,0.0339424999999999,0.0345749999999999,0.0493975,0.04816,0.2339775,0.2080725,0.1191924999999999,301.03011158,21824.0,0.117346885,0.6586061760666341,0.3676278563656147,0.3563647696217097,301.03011158,0.6264552366391342,0.9562645523663912,0.9720673022809092,-76.65593398262045,35.79890987707693,-0.6586061716079712,0.6586061716079712,1,1,-0.6513630348478163,-301.03011158,301.03011158,300.74119698757653,-300.74119698757653,300.74119698757653,0.7129864110848512,1.4068185079781603,22.01892782928332,445.2468693201215,619.7219211507384,0.7129864110848512,2.356606375996218,1.4068185079781603,322.3732545232223,410.026730748908,43.07567280607822,0.0222318353018621,0.4103476754552405,810.1828970858766,10.76307778259966,7.216208151361627,17.80603258866515,0.0222318353018621,0.4103476754552405,0.5684371551587607,0.9372918605804444,-274.66607666015625,-0.6550608268224302,-3.62441234536839,-443.2318391430468,-1.2078772619647316,1,-76.65598305553534,35.79898696626808,84.59659330451426,20.126169934182883,59.6967963045356,2.472433591644685,183.84446097793145,36.46829000205904,-76.17285137126586,0.8693845272064209,393181,293.04219884,41627,36.33417291879717,-75.81183996328257,0.0184303428977727,431.3273121339435,51.43083998128431,296.52857924,-102.78833411464754,2014-10-26 15:41:15.864999936+00:00,2014-10-26 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2014-10-26
20,20,0,0,LC08_014035_20141127,-76.65598305553534,35.79898696626808,2014-11-27 15:41:15.708000000,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7018467820611037,0.8619439297220143,14.304132112035152,,498.08667915669264,0.7018467820611037,1.167794673383492,0.8619439297220143,284.819752858651,,,,,,,,,,,,0.9409400820732116,-267.05474853515625,,,,,0,-76.65598305553534,35.79898696626808,,9.252541269366738,73.80954455158407,0.4429569929225346,97.22771094948654,35.5220629099426,-76.3673594005254,0.8760061264038086,47303,283.81696286,50216,35.4981205694039,-76.33156343617974,0.2682722806930542,324.95131258459,23.73928628073177,288.71498552,,2014-11-27 15:41:15.708000+00:00,2014-11-27 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2014-11-27
21,21,0,0,LC08_014035_20141213,-76.65598305553534,35.79898696626808,2014-12-13 15:41:09.348999936,0.0308074999999999,0.0356199999999999,0.0431,0.0596275,0.1527425,0.2016375,0.127965,284.16901892,21824.0,0.0950695475,0.4384564674859914,0.1872249131886846,0.1960673526397799,284.16901892,0.1953004070145557,0.9519530040701456,0.970644491343148,-76.65593398262045,35.79890987707693,-0.4384564757347107,0.4384564757347107,1,1,-0.5598503899817455,-284.16901892,284.16901892,284.20261236089067,-284.20261236089067,284.20261236089067,0.7050878535105307,0.5535315746420362,9.937368803435897,351.9698630593126,466.87946805194,0.7050878535105307,0.941199953481436,0.5535315746420362,268.1299006723662,325.7706496539774,15.628129469158186,0.0090309159899561,0.1500469740779531,139.1456485690587,22.610163192870804,2.491060199980893,48.69584426303065,0.0090309159899561,0.1500469740779531,0.2243343038640068,0.546808660030365,-152.91339111328125,0.2487322915371163,0.7949659597457339,170.9968716157605,0.5513493329255872,0,-76.65598305553534,35.79898696626808,41.30155770638622,6.0938091404062495,58.8112624309595,0.9935204570037904,127.17591146684885,36.43600374253924,-77.01172814338655,0.8413033485412598,284852,279.64697846,396935,35.657089388026144,-76.68282528869084,0.2410975247621536,284.6552048141945,18.812126306380183,287.23840088,22.545234618389014,2014-12-13 15:41:09.348999936+00:00,2014-12-13 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2014-12-13
22,22,0,0,LC08_014035_20150215,-76.65598305553534,35.79898696626808,2015-02-15 15:40:52.413000192,0.040185,0.0436775,0.0549525,0.07456,0.1660249999999999,0.2413199999999999,0.1666025,274.57121876,21824.0,0.11123886,0.3801774840492963,0.1778362366729759,0.1852555749846404,274.57121876,0.1715058514386844,0.9517150585143868,0.9705659693097476,-76.65593398262045,35.79890987707693,-0.3801774978637695,0.3801774978637695,1,1,-0.5026416716634045,-274.57121876,274.57121876,274.7946961355313,-274.7946961355313,274.7946961355313,0.7677994435461963,0.1090392751044982,3.643870399093147,306.6973656803333,633.2201385896691,0.7677994435461963,0.4218700830499267,0.1090392751044982,225.2572990323954,470.46485009298783,3.504040403281504,0.0084985164281309,0.748736904194812,311.259105464326,8.376386849030462,1.999197735246426,9.758653595012191,0.0084985164281309,0.748736904194812,0.8486526522729688,0.3717465400695801,-100.15478515625,0.2244693235632392,1.1065714070710406,155.70170422538035,0.3334363419680627,0,-76.65598305553534,35.79898696626808,95.9161278741864,-4.978331400587769,25.846647933931315,4.9877913143901855,203.3910662020908,35.829837617706495,-76.21818358231204,0.8184980154037476,295589,269.4168446,355821,36.6751545715407,-76.93972390001383,0.2531546652317047,412.2908499720541,7.490096310984094,277.42868348,31.38236510453471,2015-02-15 15:40:52.413000192+00:00,2015-02-15 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2015-02-15
23,23,0,0,LC08_014035_20150420,-76.65598305553534,35.79898696626808,2015-04-20 15:40:26.112999936,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7373462305586373,1.949510788290696,29.702824724121715,,856.4236522551506,0.7373462305586373,2.835652787508562,1.949510788290696,320.96510651338446,,,,,,,,,,,,-1.0746201276779177,315.30572509765625,,,,,0,-76.65598305553534,35.79898696626808,,23.153648863288243,68.74998225729742,3.5842075032177725,232.7056093138017,35.88565690474426,-77.04622898136225,0.8881598711013794,64949,293.411345,84074,35.48659820740673,-76.5906386140051,0.1014316901564598,782.1552093521492,43.90688065979022,287.55627674,,2015-04-20 15:40:26.112999936+00:00,2015-04-20 16:00:00+00:00,2015-04-20,114.19373185759518,119.67929135714286,20.9975917338243,22.006259520833336,12.3663866875,129.04427620833334,-25.007661357142847,-18.513434070586136,201504201200.0,201504201230.0,394.801737,20.234058,-3.429997,-0.007526,52.26595,80.93677,68.50774,181.462067,356.496011,0.66531,211.511,4.274599,8.481959,0.554685,-0.026536,-0.366612,-82.530466,1.294623,1.255285,0.587043,66.62351,24.43252,10.21455553,27.212434,50.1843,23.50721,21.42026,588.0445,1739.347,813.6559,107.8827,360.4221,478.1508,0.2,-3.429997,-9999.0,-9999.0,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2015-04-20 12:00:00,2015-04-20 12:00:00-04:00,2015-04-20
24,24,0,0,LC08_014035_20150506,-76.65598305553534,35.79898696626808,2015-05-06 15:40:11.480999936,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7529859335993483,1.5075791520641868,23.44558235948716,,904.1214831626806,0.7529859335993483,2.7761644841496853,1.5075791520641868,289.7969988210486,,,,,,,,,,,,0.3882719874382019,-111.2293472290039,,,,,0,-76.65598305553534,35.79898696626808,,22.803171201473983,54.304388687039385,1.4874025302896012,259.4287175696713,35.87243995409533,-77.04422764287747,0.8182666301727295,25836,286.4727644,40716,36.74257597077115,-76.77812915314986,0.2520970106124878,529.4603273838891,83.07318562437266,302.26059878,,2015-05-06 15:40:11.480999936+00:00,2015-05-06 16:00:00+00:00,2015-05-06,70.48210552254594,68.453404725,47.88134379549705,46.5031653255814,2.5125888125,123.29179991666666,5.822641053585265,2.4157617861236744,201505061200.0,201505061230.0,392.405046,14.552222,-4.523511,-0.015505,29.33706,39.99103,51.59262,112.183738,138.057429,0.073,126.27807,1.322272,4.174546,0.182806,-0.453721,-0.040212,-4.826755,0.733826,0.691277,0.294571,47.9972,24.66152,16.13448517,26.618496,41.0487,22.06941,20.2823,414.3539,1377.582,650.2284,102.1403,363.9967,497.7309,0.0,-4.523511,-9999.0,-9999.0,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2015-05-06 12:00:00,2015-05-06 12:00:00-04:00,2015-05-06
25,25,1,1,LC08_014035_20150522,-76.65598305553534,35.79898696626808,2015-05-22 15:40:07.282000128,0.0295425,0.0310824999999999,0.058555,0.0446949999999999,0.3095199999999999,0.2143425,0.1197424999999999,302.24350868,21824.0,0.1389867725,0.7476391457165846,0.4923967398529456,0.4650322225669182,302.24350868,1.0595223696259377,0.9605952236962594,0.9734964238197656,-76.65593398262045,35.79890987707693,-0.7476391196250916,0.7476391196250916,1,1,-0.6818311485430957,-302.24350868,302.24350868,302.252114274514,-302.252114274514,302.252114274514,0.7662125416772353,1.1448091771446145,18.309177835325144,454.5183388180972,935.4347957073616,0.7662125416772353,2.1167721590249777,1.1448091771446145,321.8967457568937,660.1158702471427,64.35707291370595,0.0409452729847489,0.3283303441153734,445.4967837132685,13.088129702829368,4.896844354519999,22.25400183929233,0.0409452729847489,0.3283303441153734,0.4676272606635251,0.6329330801963806,-186.4085235595703,0.2224008113545149,1.852363090068832,150.2620136201682,0.2522195463881148,1,-76.65598305553534,35.79898696626808,206.75164508226888,18.40224131759631,54.08277750931557,1.845564406358403,316.40892707327623,36.691693862763664,-76.39618082895038,0.9013327360153198,262004,294.51536546,419886,36.1633309242064,-76.70425475932096,0.2725658416748047,654.6575754226283,99.9775789010028,304.93690844,52.53301723435207,2015-05-22 15:40:07.282000128+00:00,2015-05-22 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2015-05-22
26,26,0,0,LC08_014035_20150607,-76.65598305553534,35.79898696626808,2015-06-07 15:40:16.677999872,0.0350975,0.037325,0.06752,0.0460974999999999,0.3939725,0.2268275,0.114765,307.64398028,21824.0,0.1668317325,0.7904992387574705,0.6253955070400253,0.5550783452296106,307.64398028,1.6213497384121354,0.9662134973841212,0.97535045413676,-76.65593398262045,35.79890987707693,-0.790499210357666,0.790499210357666,1,1,-0.7073841936759535,-307.64398028,307.64398028,307.70673250097184,-307.70673250097184,307.70673250097184,0.7493511663889639,1.7949772377193258,27.514807845201176,490.7381770351057,918.8643259644726,0.7493511663889639,2.894808104936545,1.7949772377193258,340.65335195774685,603.9742880869878,64.86716828669937,0.0679176253660617,0.4447600142812485,590.834855048688,10.63745258398233,5.382084412877845,16.428329542274362,0.0679176253660617,0.4447600142812485,0.6105971488000705,0.5647122263908386,-168.3836669921875,-0.0769690656981689,-0.615494447007826,-51.72773524839954,-0.0959507551441019,0,-76.65598305553534,35.79898696626808,179.62705513010306,23.4958573043905,62.0067780886178,2.351072217563219,310.01798640754635,36.46832285931131,-76.1695035500807,0.8983330130577087,192388,298.17606488,365869,36.1633309242064,-76.70425475932096,0.2760894298553467,592.4960025241697,106.5748414423301,307.95160208,-17.455422517141944,2015-06-07 15:40:16.677999872+00:00,2015-06-07 16:00:00+00:00,2015-06-07,96.34552838981595,109.36775753333332,38.27644729490478,43.449958466666665,0.6972269999999999,180.4293434375,26.914400437500028,45.11014075277928,201506071200.0,201506071230.0,382.13541,15.98562,-4.419989,0.004993,17.32782,41.43264,68.36478,130.215581,283.00825,0.338678,73.802966,1.851771,6.304917,0.248156,-0.210814,-0.073635,-10.388322,1.053272,1.435607,0.461904,49.38134,25.72506,16.73156604,28.072835,42.1317,23.77757,23.63341,653.0123,2095.727,956.7657,158.0179,351.8881,497.6237,0.0,-4.419989,-9999.0,-9999.0,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2015-06-07 12:00:00,2015-06-07 12:00:00-04:00,2015-06-07
