,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,H_inst_af,SH,H_SSITC_TEST,LE_inst_af,SLE,LE_SSITC_TEST,FC,SC,FC_SSITC_TEST,TAU,TAU_SSITC_TEST,CO2,CO2_SIGMA,H2O,H2O_SIGMA,U_SIGMA,V_SIGMA,W_SIGMA,WS,WS_MAX,WD,USTAR,MO_LENGTH,ZL,FETCH_70,FETCH_80,FETCH_90,FETCH_MAX,T_SONIC,T_SONIC_SIGMA,TA,RH,PA,VPD_PI,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_inst_af,G_1_2_1,SW_IN,SW_OUT,Rn_inst_af,PPFD_IN,PPFD_OUT,P_RAIN,P,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
97,97,0,0,LC08_033037_20150916,-106.60329934528464,32.58499454274526,2015-09-16 17:39:13.996000000,0.0782999999999999,0.096505,0.1413575,0.1841749999999999,0.2587825,0.32437,0.27432,329.28004688,21824.0,0.19391398,0.1684303798897186,0.1137278245413998,0.1186811176537649,329.28004688,0.0353571650253079,0.950353571650253,0.9701166786445836,-106.60320325149796,32.58504103670271,-0.1684303730726242,0.1684303730726242,1,1,-0.2934597890738241,-329.28004688,329.28004688,338.7101926553288,-338.7101926553288,338.7101926553288,0.773802078522865,1.0420872197188047,14.519762523124722,633.4756557904087,848.1325460722464,0.773802078522865,3.9492472550529136,1.0420872197188047,341.7942042361022,375.01747547057073,128.6064413290473,0.0058459151956584,0.3429191720356654,152.3769663311587,15.579987041071997,2.3492102536140216,21.30724869789161,0.0058459151956584,0.3429191720356654,0.4252465460431782,0.0594862811267375,-17.79939842224121,0.144284740060735,1.76734333181489,94.03406781036472,0.3816146794642212,0,-106.60329934528464,32.58499454274526,125.7619995862339,28.754717841169995,26.38698345325158,2.369301174438779,248.7618663412616,32.79158401526053,-105.7630612314853,0.6719810366630554,298455,299.21856098,552103,33.059181783287,-106.12462137385256,0.1216145530343055,265.53251288144645,106.1431565061839,332.93732828,50.12185689027028,2015-09-16 17:39:13.996000+00:00,2015-09-16 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2015-09-16
98,98,1,1,LC08_033038_20150916,-106.60329934528464,32.58499454274526,2015-09-16 17:39:37.887000064,0.0785474999999999,0.0965599999999999,0.141,0.1838449999999999,0.258205,0.3240675,0.2747325,329.28004688,21824.0,0.193664335,0.1682162651283792,0.1135561901562238,0.1184013587389204,329.28004688,0.0348191955240275,0.9503481919552402,0.9701149033452292,-106.60320325149796,32.58504103670271,-0.1682162582874298,0.1682162582874298,1,1,-0.2935960220939116,-329.28004688,329.28004688,338.47208032985736,-338.47208032985736,338.47208032985736,0.7751078921022905,1.042214641087548,14.521281151422064,633.4720698557336,860.2173291933256,0.7751078921022905,3.950940369182714,1.042214641087548,400.56846545883695,440.8313592269813,150.57467570701684,0.0058367312057621,0.343476736015986,294.8272416346963,14.152665989384756,4.091923761359887,21.27266075306753,0.0058367312057621,0.343476736015986,0.4445761509612904,0.1509988456964492,-47.0169677734375,-0.0070113292665622,-0.07291445212742,-4.570558114731853,-0.0157466076553495,1,-106.60329934528464,32.58499454274526,125.77207931711946,28.76212143814167,26.37890081097678,2.373510883388353,248.7618663412616,32.165866598751705,-106.72847607529414,0.8639515042304993,410812,311.3730401,717745,31.414841335748942,-107.47591357915942,0.1104440167546272,325.84404224933104,129.75783944827475,332.48956766000003,-2.067853862333631,2015-09-16 17:39:37.887000064+00:00,2015-09-16 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2015-09-16
99,99,0,0,LC08_033037_20151002,-106.60329934528464,32.58499454274526,2015-10-02 17:39:18.460000000,0.0842675,0.1050025,0.152495,0.1954225,0.27069,0.3280274999999999,0.285595,317.58700046,21824.0,0.2034987475,0.1614792566172329,0.1136486318149732,0.1168613903660287,317.58700046,0.0318625800093848,0.950318625800094,0.9701051465140308,-106.60320325149796,32.58504103670271,-0.1614792495965957,0.1614792495965957,1,1,-0.2792986518898354,-317.58700046,317.58700046,326.8228015370854,-326.8228015370854,326.8228015370854,0.7761007078945235,0.7775426828898202,11.366878328755094,548.1547352694178,801.816653647948,0.7761007078945235,3.854236806577596,0.7775426828898202,310.0083820503981,385.0999732531764,109.59647163710548,0.0057864344655576,0.4233876026243686,180.1697064540292,13.371544919554376,2.261975335387582,17.257624069643594,0.0057864344655576,0.4233876026243686,0.5096375952060244,0.0651095509529113,-19.017311096191406,0.1445498749757336,1.4493630998476073,95.3337951620417,0.3460347857752259,0,-106.60329934528464,32.58499454274526,115.100009941255,28.334765429532325,20.17371329034259,2.9281400656416863,241.0290277412909,33.66045342832686,-105.61791949911849,0.623127281665802,399103,292.08173522,719623,33.21324268750378,-106.2009457247864,0.1255058795213699,320.26646767809524,102.79537562731426,323.93084558,41.10393751167814,2015-10-02 17:39:18.460000+00:00,2015-10-02 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2015-10-02
100,100,1,1,LC08_033037_20151018,-106.60329934528464,32.58499454274526,2015-10-18 17:39:19.405999872,0.0769524999999999,0.0952399999999999,0.1386625,0.17884,0.253255,0.309905,0.2606525,310.43992064,21824.0,0.1885581625,0.172219072194772,0.1154082363779044,0.1197544241735016,310.43992064,0.0374235539236217,0.9503742355392362,0.970123497727948,-106.60320325149796,32.58504103670271,-0.1722190678119659,0.1722190678119659,1,1,-0.2923893421447115,-310.43992064,310.43992064,319.5698689761859,-319.5698689761859,319.5698689761859,0.7531343840701183,1.1573430996135914,15.893400574336306,500.4814301003715,720.5416171397547,0.7531343840701183,2.2195558531773942,1.1573430996135914,298.42072503426,367.807552130232,88.62641123499152,0.0058812842200683,0.4489799484390555,359.1147323820128,11.87238223872348,3.855208977774673,16.27392071125156,0.0058812842200683,0.4489799484390555,0.5574296159196422,0.1244227141141891,-35.90653991699219,-0.1203314400515832,-0.9298739604445672,-79.93359148677234,-0.2863144381115862,1,-106.60329934528464,32.58499454274526,89.8917443681677,19.160957178346333,52.14300410403291,3.1003052762079064,199.56564910462257,33.31771830049471,-105.83336112828889,0.6677752733230591,236977,288.58510076,424977,32.44699647331655,-106.880290286601,0.1348229795694351,338.1566082288419,82.23999483523839,309.92721764,-26.371225518207925,2015-10-18 17:39:19.405999872+00:00,2015-10-18 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2015-10-18
101,101,2,2,LC08_033038_20151002,-106.60329934528464,32.58499454274526,2015-10-02 17:39:42.351000064,0.0830299999999999,0.1042049999999999,0.152165,0.1954225,0.270745,0.3281375,0.2856225,317.59041848,21824.0,0.20322746,0.1615781880976259,0.1133185496549556,0.1169401268413603,317.59041848,0.0320135549071891,0.9503201355490718,0.9701056447311937,-106.60320325149796,32.58504103670271,-0.1615781933069229,0.1615781933069229,1,1,-0.2803906268473198,-317.59041848,317.59041848,326.5361736017448,-326.5361736017448,326.5361736017448,0.777895393612974,0.7771795301849878,11.362550216608334,548.179204520154,817.1034010032389,0.777895393612974,3.856468013530631,0.7771795301849878,336.5336783805246,422.681078595243,119.6039053629084,0.0057889955235632,0.4236039475359533,289.21167967221203,12.639202844905244,3.410868681010321,17.2488101783302,0.0057889955235632,0.4236039475359533,0.5246992043552972,0.1203714981675148,-35.894779205322266,0.0210175652530263,0.1916968542073316,13.86549356012256,0.0457490526661784,2,-106.60329934528464,32.58499454274526,115.1793352989259,28.3447303038918,20.15262482297819,2.9295122555683046,241.0290277412909,32.16582309832302,-106.73165646447283,0.6143153309822083,380038,298.19999102,665234,31.165842563065585,-107.03231994957332,0.1184294372797012,332.46340003768125,107.11931053405596,320.7896852,5.436522785319924,2015-10-02 17:39:42.351000064+00:00,2015-10-02 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2015-10-02
102,102,3,3,LC08_033038_20151018,-106.60329934528464,32.58499454274526,2015-10-18 17:39:43.296999936,0.07654,0.0949924999999999,0.1384975,0.1792524999999999,0.25353,0.3098775,0.2637325,310.45359272,21824.0,0.1887303949999999,0.1716277806981567,0.11486676136122,0.1194450474789139,310.45359272,0.0368275261526953,0.9503682752615268,0.9701215308363038,-106.60320325149796,32.58504103670271,-0.1716277748346328,0.1716277748346328,1,1,-0.2934296701124283,-310.45359272,310.45359272,319.25628592605347,-319.25628592605347,319.25628592605347,0.7555458248642044,1.157447153337293,15.894640703294389,500.566463381053,738.3279162782032,0.7555458248642044,2.220319834142006,1.157447153337293,324.48385303996,406.7956933822395,97.383806226981,0.0058710673333092,0.4487513676597205,268.82549456458423,12.309038087705146,2.9988648590246925,16.282210168949288,0.0058710673333092,0.4487513676597205,0.5473026993273219,0.1224456056952476,-36.0926628112793,0.0610795465518139,0.4257645556256029,40.58639259067428,0.1311726998074531,3,-106.60329934528464,32.58499454274526,89.86683627949088,19.16648054053372,52.12974885595989,3.099243225438564,199.56564910462257,32.35163487763998,-106.50630591770016,0.3819665610790252,418408,294.76488092,720764,31.43465327972008,-107.5281847797153,0.1158267259597778,340.99562151071217,94.5682670038328,314.35013552,12.074682797542096,2015-10-18 17:39:43.296999936+00:00,2015-10-18 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2015-10-18
103,103,0,0,LC08_033037_20151103,-106.60329934528464,32.58499454274526,2015-11-03 17:39:24.344000000,0.0739274999999999,0.0887224999999999,0.1300275,0.169985,0.2387625,0.2945875,0.258535,299.84747666,21824.0,0.1787710775,0.1682640260796702,0.1079198777972435,0.1135257593555965,299.84747666,0.0254855829732624,0.9502548558297326,0.9700841024238116,-106.60320325149796,32.58504103670271,-0.1682640314102172,0.1682640314102172,1,1,-0.2948425933458065,-299.84747666,299.84747666,308.98676058569185,-308.98676058569185,308.98676058569185,0.7490315941905019,0.9385728141162468,13.286061244595375,435.5366938911458,654.6916513946953,0.7490315941905019,2.04161289340018,0.9385728141162468,284.20197231870407,372.1793297857013,68.27411383382822,0.0056789709557674,0.3195807191893957,322.1847755060353,14.533616525385025,4.051655434546809,22.86328192880996,0.0056789709557674,0.3195807191893957,0.4213037332295464,0.168644979596138,-48.057411193847656,-0.0272333648583763,-0.1694059693850949,-18.279559554162176,-0.0601488839107551,0,-106.60329934528464,32.58499454274526,78.76881596228016,17.826754230582083,45.97212415489364,2.214178456477179,194.33366783408653,33.6182707465583,-105.41742498371184,0.6440595984458923,492664,284.96199956,751120,32.67131837617907,-106.22211539504258,0.1187653392553329,298.81160035825854,62.60678705937947,302.76304772000003,-4.804353291761291,2015-11-03 17:39:24.344000+00:00,2015-11-03 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2015-11-03
104,104,1,1,LC08_033037_20151119,-106.60329934528464,32.58499454274526,2015-11-19 17:39:25.767000064,0.0717824999999999,0.08677,0.1271125,0.164485,0.229495,0.28851,0.2543825,294.79222508,21824.0,0.1734259025,0.1650083760596984,0.1038080517108129,0.1090796214680418,294.79222508,0.0170426720358809,0.9501704267203588,0.9700562408177184,-106.60320325149796,32.58504103670271,-0.1650083810091018,0.1650083810091018,1,1,-0.2871013649460541,-294.79222508,294.79222508,304.04788074242333,-304.04788074242333,304.04788074242333,0.7541567539618149,0.5310240203688285,8.428829393796264,406.86344190291055,600.3621064065845,0.7541567539618149,1.296055529846442,0.5310240203688285,268.09568390803275,344.1169147540929,54.009384655595326,0.0055388270340299,0.128721427743443,303.8554245796795,18.427292361446,4.7383500526654245,56.76338594070012,0.0055388270340299,0.128721427743443,0.2109616471778281,0.205469936132431,-57.73434829711914,-0.0203836074303178,-0.1049890375182648,-13.74789448118196,-0.0473889611776511,1,-106.60329934528464,32.58499454274526,62.26022239104916,10.808015422439576,40.97232010049328,0.8939602404559057,172.9093698439064,33.06943519699329,-105.62821825116616,0.5932632684707642,479289,280.98684230000003,756279,32.67131837617907,-106.22211539504258,0.1146607920527458,273.77320589326894,49.077362850766455,297.42410048,-2.9774891040179896,2015-11-19 17:39:25.767000064+00:00,2015-11-19 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2015-11-19
105,105,2,2,LC08_033038_20151103,-106.60329934528464,32.58499454274526,2015-11-03 17:39:48.234999808,0.0742849999999999,0.088915,0.1300549999999999,0.1701225,0.2390924999999999,0.29511,0.258315,299.85089468,21824.0,0.1790082925,0.1685422088633114,0.1082415495632358,0.1137849683518199,299.85089468,0.0259798099300723,0.9502597980993008,0.9700857333727692,-106.60320325149796,32.58504103670271,-0.168542206287384,0.168542206287384,1,1,-0.2953765093898781,-299.85089468,299.85089468,308.63471673985873,-308.63471673985873,308.63471673985873,0.7521372558183913,0.9384290683209202,13.284348059165335,435.5588186292729,674.8035879886361,0.7521372558183913,2.04236313281848,0.9384290683209202,327.24853978025175,429.42046264051686,78.02713838761524,0.0056872498512917,0.3199808565136149,305.1634713679396,14.66234105506358,3.868974115564868,22.83469130450343,0.0056872498512917,0.3199808565136149,0.4201291708690279,0.2898043394088745,-85.57470703125,0.0688507583887112,0.3703075536513572,46.22985288496199,0.1315615570763941,2,-106.60329934528464,32.58499454274526,78.74737894368948,17.832589737129993,45.94819859609784,2.216642283812764,194.33366783408653,32.556960053386526,-106.51100509905864,0.3394840061664581,476418,295.28441996000004,829286,31.098949797321445,-107.06957458599624,0.1035977005958557,325.99850710629335,78.45096517782652,306.96037628,10.50192222155249,2015-11-03 17:39:48.234999808+00:00,2015-11-03 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2015-11-03
106,106,3,3,LC08_033038_20151119,-106.60329934528464,32.58499454274526,2015-11-19 17:39:49.661999872,0.072195,0.0869349999999999,0.1267825,0.16421,0.229275,0.2884275,0.2539975,294.79222508,21824.0,0.1733149125,0.1653557314764221,0.1041025009239866,0.1092323877849096,294.79222508,0.0173316912489328,0.9501733169124892,0.9700571945811216,-106.60320325149796,32.58504103670271,-0.1653557270765304,0.1653557270765304,1,1,-0.2878537876607008,-294.79222508,294.79222508,303.6675767466449,-303.6675767466449,303.6675767466449,0.7579598773096636,0.5310392375485384,8.429010754583242,406.8646794845958,622.3401103654456,0.7579598773096636,1.2967092551090464,0.5310392375485384,304.9843044285292,397.4025572527264,61.59456273716321,0.005543584417632,0.1287274707036364,337.8361456247946,17.807960370759833,5.076921342611854,56.76072125009597,0.005543584417632,0.1287274707036364,0.2130470318319599,0.380014955997467,-110.32129669189452,-0.0030059696581902,-0.0133811019208287,-2.0281511092314304,-0.0060396153229086,3,-106.60329934528464,32.58499454274526,62.28551725672831,10.815590148415886,40.95283776654164,0.8939290692673282,172.9093698439064,32.556960053386526,-106.51100509905864,0.3241394162178039,475514,290.30778284,783435,31.434403581097737,-107.54079991689488,0.084310732781887,310.7579062017516,56.56818183428621,299.36211782,-0.3794880504747019,2015-11-19 17:39:49.661999872+00:00,2015-11-19 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2015-11-19
107,107,0,0,LC08_033037_20151205,-106.60329934528464,32.58499454274526,2015-12-05 17:39:25.461999872,0.0749449999999999,0.09359,0.1368475,0.1748799999999999,0.240825,0.29016,0.2590575,287.85022646,21824.0,0.1814428125,0.1586341275664234,0.1038059287990026,0.1080233262895802,287.85022646,0.0150463401174665,0.9501504634011746,0.9700496529223877,-106.60320325149796,32.58504103670271,-0.1586341261863708,0.1586341261863708,1,1,-0.2753112815997987,-287.85022646,287.85022646,297.3023822150204,-297.3023822150204,297.3023822150204,0.7329573384954684,0.7620162066778984,11.181831296487442,369.86373010580894,539.3499953320746,0.7329573384954684,1.2515758744633476,0.7620162066778984,256.02756415513267,314.8897938768254,39.08752593706596,0.0055060438610211,0.1477915293281393,258.1749583202341,19.21167540165404,4.0995339379142735,49.43899095607926,0.0055060438610211,0.1477915293281393,0.2297769488425087,0.2036178708076477,-56.43654251098633,0.025965193100421,0.100654143549888,17.627309619525363,0.0639128523169922,0,-106.60329934528464,32.58499454274526,44.54784423841988,10.28456779021157,60.88453942152222,1.0269812145766055,150.56382355986688,33.38247918865267,-105.6349755850728,0.5654391646385193,237478,277.16891396,421287,34.08076072960363,-106.82883829364982,0.1143790706992149,262.54392839548007,41.85923824363011,292.96358438,2.854551511074824,2015-12-05 17:39:25.461999872+00:00,2015-12-05 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2015-12-05
108,108,1,1,LC08_033037_20151221,-106.60329934528464,32.58499454274526,2015-12-21 17:39:25.971000064,0.0660625,0.08149,0.1177349999999999,0.1527425,0.2110425,0.27267,0.2394775,289.57632656,21824.0,0.1610985875,0.1602594939318554,0.0961207131068753,0.1012404707189868,289.57632656,0.0023128638294661,0.9500231286382946,0.9700076324506371,-106.60320325149796,32.58504103670271,-0.1602595001459121,0.1602595001459121,1,1,-0.2838013550197323,-289.57632656,289.57632656,299.2292285925153,-299.2292285925153,299.2292285925153,0.7396899062215898,0.4897747240999467,7.937213668920791,378.7646638477771,521.3786423292424,0.7396899062215898,1.001597237428236,0.4897747240999467,251.96880487124807,297.9968079725916,38.771389761013886,0.0053001054915331,0.1751890482208992,316.9038247191108,17.702821320798968,4.661162743058156,41.70731079391384,0.0053001054915331,0.1751890482208992,0.2648530419610328,0.202837735414505,-56.0338134765625,-0.0851192794144733,-0.3720434579095037,-57.678406507533055,-0.2225028969206113,1,-106.60329934528464,32.58499454274526,47.20979079440776,6.9962028784371775,48.89936850839596,1.2217819417199238,147.67387294615563,33.317631160143,-105.8462519260043,0.9127348065376282,460038,276.24946658,833820,33.272097099976335,-107.18409225428084,0.1029221042990684,278.24462927237164,39.84851392604806,292.20820196,-10.551152466313525,2015-12-21 17:39:25.971000064+00:00,2015-12-21 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2015-12-21
